zip;ruca;state
74333;10.6;Oklahoma
74335;4.0;Oklahoma
74337;10.6;Oklahoma
74338;5.0;Oklahoma
74339;4.0;Oklahoma
74340;10.6;Oklahoma
74342;10.0;Oklahoma
74343;10.5;Oklahoma
74344;7.0;Oklahoma
74345;7.0;Oklahoma
74346;10.6;Oklahoma
74347;6.0;Oklahoma
74349;7.0;Oklahoma
74350;10.6;Oklahoma
74352;10.6;Oklahoma
74354;4.0;Oklahoma
74355;4.0;Oklahoma
74358;4.0;Oklahoma
74359;6.0;Oklahoma
74360;5.0;Oklahoma
74361;7.0;Oklahoma
74362;7.0;Oklahoma
74363;5.0;Oklahoma
74364;6.0;Oklahoma
74365;10.6;Oklahoma
74366;10.6;Oklahoma
74367;10.6;Oklahoma
74368;6.0;Oklahoma
74369;10.6;Oklahoma
74370;10.5;Oklahoma
74401;4.0;Oklahoma
74402;4.0;Oklahoma
74403;4.0;Oklahoma
74421;2.0;Oklahoma
74422;2.0;Oklahoma
74423;5.0;Oklahoma
74425;5.0;Oklahoma
74426;7.0;Oklahoma
74427;5.0;Oklahoma
74428;10.6;Oklahoma
74429;1.0;Oklahoma
74430;5.0;Oklahoma
74431;7.4;Oklahoma
74432;10.5;Oklahoma
74434;5.0;Oklahoma
74435;10.6;Oklahoma
74436;2.0;Oklahoma
74437;7.4;Oklahoma
74438;10.6;Oklahoma
74440;10.6;Oklahoma
74441;10.5;Oklahoma
74442;5.0;Oklahoma
74444;4.0;Oklahoma
74445;2.0;Oklahoma
74446;7.3;Oklahoma
74447;4.2;Oklahoma
74450;5.0;Oklahoma
74451;5.0;Oklahoma
74452;6.0;Oklahoma
74454;2.0;Oklahoma
74455;5.0;Oklahoma
74456;4.2;Oklahoma
74457;5.0;Oklahoma
74458;2.0;Oklahoma
74459;7.0;Oklahoma
74460;7.4;Oklahoma
74462;7.0;Oklahoma
74463;5.0;Oklahoma
74464;4.0;Oklahoma
74465;4.0;Oklahoma
74467;7.3;Oklahoma
74468;5.0;Oklahoma
74469;5.0;Oklahoma
74470;5.0;Oklahoma
74471;5.0;Oklahoma
74472;10.6;Oklahoma
74477;7.3;Oklahoma
74501;4.0;Oklahoma
74502;4.0;Oklahoma
74521;9.0;Oklahoma
74522;4.0;Oklahoma
74523;10.0;Oklahoma
74525;8.0;Oklahoma
74528;5.0;Oklahoma
74529;6.0;Oklahoma
74530;9.0;Oklahoma
74531;10.5;Oklahoma
74533;8.0;Oklahoma
74534;5.0;Oklahoma
74535;5.0;Oklahoma
74536;10.0;Oklahoma
74538;10.6;Oklahoma
74540;9.0;Oklahoma
74542;8.0;Oklahoma
74543;10.0;Oklahoma
74545;7.0;Oklahoma
74546;5.0;Oklahoma
74547;5.0;Oklahoma
74549;10.0;Oklahoma
74552;10.6;Oklahoma
74553;5.0;Oklahoma
74554;4.0;Oklahoma
74555;8.0;Oklahoma
74556;10.6;Oklahoma
74557;10.0;Oklahoma
74558;10.0;Oklahoma
74559;7.0;Oklahoma
74560;5.0;Oklahoma
74561;6.0;Oklahoma
74562;10.0;Oklahoma
74563;8.0;Oklahoma
74565;4.0;Oklahoma
74567;10.0;Oklahoma
74569;9.0;Oklahoma
74570;10.5;Oklahoma
74571;10.0;Oklahoma
74572;5.0;Oklahoma
74574;9.0;Oklahoma
74576;9.0;Oklahoma
74577;10.0;Oklahoma
74578;7.0;Oklahoma
74601;4.0;Oklahoma
74602;4.0;Oklahoma
74603;4.0;Oklahoma
74604;4.0;Oklahoma
74630;8.0;Oklahoma
74631;7.4;Oklahoma
74632;10.6;Oklahoma
74633;10.5;Oklahoma
74636;10.0;Oklahoma
74637;5.0;Oklahoma
74640;5.0;Oklahoma
74641;5.0;Oklahoma
74643;10.0;Oklahoma
74644;10.5;Oklahoma
74646;7.4;Oklahoma
74647;10.2;Oklahoma
74650;10.0;Oklahoma
74651;10.5;Oklahoma
74652;10.5;Oklahoma
74653;7.4;Oklahoma
74701;4.0;Oklahoma
74702;4.0;Oklahoma
74720;2.0;Oklahoma
74721;5.0;Oklahoma
74722;10.6;Oklahoma
74723;5.0;Oklahoma
74724;10.6;Oklahoma
74726;5.0;Oklahoma
74727;10.6;Oklahoma
74728;7.0;Oklahoma
74729;5.0;Oklahoma
74730;5.0;Oklahoma
74731;2.0;Oklahoma
74733;2.0;Oklahoma
74734;10.6;Oklahoma
74735;10.6;Oklahoma
74736;7.0;Oklahoma
74737;7.0;Oklahoma
74738;8.0;Oklahoma
74740;10.6;Oklahoma
74741;2.0;Oklahoma
74743;7.0;Oklahoma
74745;7.0;Oklahoma
74747;2.0;Oklahoma
74748;9.0;Oklahoma
74750;10.6;Oklahoma
74752;10.6;Oklahoma
74753;5.0;Oklahoma
74754;10.6;Oklahoma
74755;10.6;Oklahoma
74756;10.6;Oklahoma
74759;10.6;Oklahoma
74760;10.6;Oklahoma
74761;10.6;Oklahoma
74764;10.6;Oklahoma
74766;10.6;Oklahoma
74801;4.2;Oklahoma
74802;4.2;Oklahoma
74804;4.2;Oklahoma
74818;7.0;Oklahoma
74820;4.0;Oklahoma
74821;4.0;Oklahoma
74824;6.1;Oklahoma
74825;5.0;Oklahoma
74826;3.0;Oklahoma
74827;10.5;Oklahoma
74829;10.4;Oklahoma
74830;9.0;Oklahoma
74831;10.5;Oklahoma
74832;6.1;Oklahoma
74833;8.0;Oklahoma
74834;7.3;Oklahoma
74836;7.0;Oklahoma
74837;7.0;Oklahoma
74839;10.0;Oklahoma
74840;4.2;Oklahoma
74842;5.0;Oklahoma
74843;5.0;Oklahoma
74844;5.0;Oklahoma
74845;10.6;Oklahoma
74848;7.0;Oklahoma
74849;10.5;Oklahoma
74850;8.0;Oklahoma
74851;2.0;Oklahoma
74852;4.2;Oklahoma
74854;9.0;Oklahoma
74855;2.0;Oklahoma
74856;9.2;Oklahoma
74857;2.0;Oklahoma
74859;7.0;Oklahoma
74860;10.4;Oklahoma
74864;10.4;Oklahoma
74865;5.0;Oklahoma
74866;9.0;Oklahoma
74867;10.6;Oklahoma
74868;7.0;Oklahoma
74869;9.0;Oklahoma
74871;5.0;Oklahoma
74872;10.5;Oklahoma
74873;4.2;Oklahoma
74875;6.1;Oklahoma
74878;3.0;Oklahoma
74880;10.6;Oklahoma
74881;2.0;Oklahoma
74883;10.0;Oklahoma
74884;7.0;Oklahoma
74901;1.0;Oklahoma
74902;2.0;Oklahoma
74930;3.0;Oklahoma
74931;8.0;Oklahoma
74932;3.0;Oklahoma
74935;8.0;Oklahoma
74936;2.0;Oklahoma
74937;7.0;Oklahoma
74939;7.0;Oklahoma
74940;7.0;Oklahoma
74941;3.0;Oklahoma
74942;8.0;Oklahoma
74943;8.0;Oklahoma
74944;8.0;Oklahoma
74945;7.3;Oklahoma
74946;2.0;Oklahoma
74947;7.3;Oklahoma
74948;2.0;Oklahoma
74949;10.0;Oklahoma
74951;3.0;Oklahoma
74953;7.3;Oklahoma
74954;2.0;Oklahoma
74955;7.3;Oklahoma
74956;3.0;Oklahoma
74957;10.6;Oklahoma
74959;2.0;Oklahoma
74960;8.0;Oklahoma
74962;10.6;Oklahoma
74963;10.6;Oklahoma
74964;5.0;Oklahoma
74965;10.5;Oklahoma
74966;8.0;Oklahoma
75001;1.0;Texas
75002;1.0;Texas
75006;1.0;Texas
75007;1.0;Texas
75008;1.0;Texas
75009;2.0;Texas
75010;1.0;Texas
75011;1.0;Texas
75013;1.0;Texas
75014;1.0;Texas
75015;1.0;Texas
75016;1.0;Texas
75017;1.0;Texas
75019;2.0;Texas
75020;1.0;Texas
75021;1.0;Texas
75022;2.0;Texas
75023;1.0;Texas
75024;1.0;Texas
75025;1.0;Texas
75026;1.0;Texas
75027;2.0;Texas
75028;2.0;Texas
75029;2.0;Texas
75030;1.0;Texas
75032;1.0;Texas
75034;1.0;Texas
75035;1.0;Texas
75037;1.0;Texas
75038;1.0;Texas
75039;1.0;Texas
75040;1.0;Texas
75041;1.0;Texas
75042;1.0;Texas
75043;1.0;Texas
75044;1.0;Texas
75045;1.0;Texas
75046;1.0;Texas
75047;1.0;Texas
75048;1.0;Texas
75049;1.0;Texas
75050;1.0;Texas
75051;1.0;Texas
75052;1.0;Texas
75053;1.0;Texas
75054;1.0;Texas
75056;1.0;Texas
75057;2.0;Texas
75058;3.0;Texas
75060;1.0;Texas
75061;1.0;Texas
75062;1.0;Texas
75063;2.0;Texas
75065;2.0;Texas
75067;2.0;Texas
75068;2.0;Texas
75069;2.0;Texas
75070;2.0;Texas
75071;2.0;Texas
75074;1.0;Texas
75075;1.0;Texas
75076;2.0;Texas
75077;2.0;Texas
75078;2.0;Texas
75080;1.0;Texas
75081;1.0;Texas
75082;1.0;Texas
75083;1.0;Texas
75085;1.0;Texas
75086;1.0;Texas
75087;1.0;Texas
75088;1.0;Texas
75089;1.0;Texas
75090;1.0;Texas
75091;1.0;Texas
75092;1.0;Texas
75093;1.0;Texas
75094;1.0;Texas
75097;2.0;Texas
75098;1.0;Texas
75099;2.0;Texas
75101;4.2;Texas
75102;4.0;Texas
75103;3.0;Texas
75104;1.0;Texas
75105;6.1;Texas
75106;1.0;Texas
75109;4.0;Texas
75110;4.0;Texas
75114;2.0;Texas
75115;1.0;Texas
75116;1.0;Texas
75117;2.0;Texas
75118;2.0;Texas
75119;4.2;Texas
75120;4.2;Texas
75121;2.0;Texas
75123;1.0;Texas
75124;6.1;Texas
75125;2.0;Texas
75126;2.0;Texas
75127;10.6;Texas
75132;2.0;Texas
75134;1.0;Texas
75135;2.0;Texas
75137;1.0;Texas
75138;1.0;Texas
75140;7.0;Texas
75141;1.0;Texas
75142;2.0;Texas
75143;2.0;Texas
75144;5.0;Texas
75146;1.0;Texas
75147;2.0;Texas
75148;6.0;Texas
75149;1.0;Texas
75150;1.0;Texas
75151;4.0;Texas
75152;2.0;Texas
75153;5.0;Texas
75154;1.0;Texas
75155;6.1;Texas
75156;2.0;Texas
75157;2.0;Texas
75158;2.0;Texas
75159;1.0;Texas
75160;4.2;Texas
75161;2.0;Texas
75163;2.0;Texas
75164;2.0;Texas
75165;4.1;Texas
75166;2.0;Texas
75167;2.0;Texas
75168;4.1;Texas
75169;2.0;Texas
75172;2.0;Texas
75173;2.0;Texas
75180;1.0;Texas
75181;1.0;Texas
75182;1.0;Texas
75185;1.0;Texas
75187;1.0;Texas
75189;2.0;Texas
75201;1.0;Texas
75202;1.0;Texas
75203;1.0;Texas
75204;1.0;Texas
75205;1.0;Texas
75206;1.0;Texas
75207;1.0;Texas
75208;1.0;Texas
75209;1.0;Texas
75210;1.0;Texas
75211;1.0;Texas
75212;1.0;Texas
75214;1.0;Texas
75215;1.0;Texas
75216;1.0;Texas
75217;1.0;Texas
75218;1.0;Texas
75219;1.0;Texas
75220;1.0;Texas
75221;1.0;Texas
75222;1.0;Texas
75223;1.0;Texas
75224;1.0;Texas
75225;1.0;Texas
75226;1.0;Texas
75227;1.0;Texas
75228;1.0;Texas
75229;1.0;Texas
75230;1.0;Texas
75231;1.0;Texas
75232;1.0;Texas
75233;1.0;Texas
75234;1.0;Texas
75235;1.0;Texas
75236;1.0;Texas
75237;1.0;Texas
75238;1.0;Texas
75239;1.0;Texas
75240;1.0;Texas
75241;1.0;Texas
75242;1.0;Texas
75243;1.0;Texas
75244;1.0;Texas
75245;1.0;Texas
75246;1.0;Texas
75247;1.0;Texas
75248;1.0;Texas
75249;1.0;Texas
75250;1.0;Texas
75251;1.0;Texas
75252;1.0;Texas
75253;1.0;Texas
75254;1.0;Texas
75258;1.0;Texas
75260;1.0;Texas
75261;1.0;Texas
75262;1.0;Texas
75263;1.0;Texas
75264;1.0;Texas
75265;1.0;Texas
75266;1.0;Texas
75267;1.0;Texas
75270;1.0;Texas
75275;1.0;Texas
75277;1.0;Texas
75283;1.0;Texas
75284;1.0;Texas
75285;1.0;Texas
75286;1.0;Texas
75287;1.0;Texas
75295;1.0;Texas
75301;1.0;Texas
75303;1.0;Texas
75310;1.0;Texas
75312;1.0;Texas
75313;1.0;Texas
75315;1.0;Texas
75320;1.0;Texas
75323;1.0;Texas
75326;1.0;Texas
75336;1.0;Texas
75339;1.0;Texas
75342;1.0;Texas
75346;1.0;Texas
75353;1.0;Texas
75354;1.0;Texas
75355;1.0;Texas
75356;1.0;Texas
75357;1.0;Texas
75359;1.0;Texas
75360;1.0;Texas
75363;1.0;Texas
75364;1.0;Texas
75367;1.0;Texas
75368;2.0;Texas
75369;1.0;Texas
75370;1.0;Texas
75371;1.0;Texas
75372;1.0;Texas
75373;1.0;Texas
75374;1.0;Texas
75376;1.0;Texas
75378;1.0;Texas
75379;1.0;Texas
75380;1.0;Texas
75381;1.0;Texas
75382;1.0;Texas
75386;1.0;Texas
75387;1.0;Texas
75388;1.0;Texas
75389;1.0;Texas
75390;1.0;Texas
75391;1.0;Texas
75392;1.0;Texas
75393;1.0;Texas
75394;1.0;Texas
75395;1.0;Texas
75396;1.0;Texas
75397;1.0;Texas
75398;1.0;Texas
75401;4.0;Texas
75402;4.0;Texas
75403;4.0;Texas
75404;4.0;Texas
75407;2.0;Texas
75409;2.0;Texas
75410;10.0;Texas
75411;5.0;Texas
75412;6.0;Texas
75413;3.0;Texas
75414;2.0;Texas
75415;9.0;Texas
75416;5.0;Texas
75417;10.5;Texas
75418;7.0;Texas
75420;10.5;Texas
75421;5.0;Texas
75422;6.1;Texas
75423;2.0;Texas
75424;2.0;Texas
75425;5.0;Texas
75426;7.4;Texas
75428;7.4;Texas
75429;7.4;Texas
75431;10.2;Texas
75432;10.6;Texas
75433;10.5;Texas
75434;5.0;Texas
75435;5.0;Texas
75436;5.0;Texas
75437;5.0;Texas
75438;9.0;Texas
75439;3.0;Texas
75440;10.4;Texas
75441;10.6;Texas
75442;2.0;Texas
75443;3.0;Texas
75444;10.0;Texas
75446;10.6;Texas
75447;8.0;Texas
75448;9.0;Texas
75449;9.0;Texas
75450;9.0;Texas
75451;8.0;Texas
75452;3.0;Texas
75453;6.1;Texas
75454;2.0;Texas
75455;10.2;Texas
75456;10.2;Texas
75457;10.0;Texas
75458;2.0;Texas
75459;2.0;Texas
75460;4.0;Texas
75461;4.0;Texas
75462;4.0;Texas
75468;5.0;Texas
75469;9.0;Texas
75470;5.0;Texas
75471;10.2;Texas
75472;3.0;Texas
75473;5.0;Texas
75474;2.0;Texas
75475;7.0;Texas
75476;8.0;Texas
75477;5.0;Texas
75478;10.2;Texas
75479;3.0;Texas
75480;10.6;Texas
75481;5.0;Texas
75482;4.0;Texas
75483;4.0;Texas
75485;2.0;Texas
75486;5.0;Texas
75487;10.0;Texas
75488;8.0;Texas
75489;1.0;Texas
75490;2.0;Texas
75491;2.1;Texas
75492;9.0;Texas
75493;5.0;Texas
75494;8.0;Texas
75495;2.0;Texas
75496;10.5;Texas
75497;10.0;Texas
75501;1.0;Texas
75503;1.0;Texas
75504;1.0;Texas
75505;1.0;Texas
75507;1.0;Texas
75550;8.0;Texas
75551;7.3;Texas
75554;8.0;Texas
75555;8.3;Texas
75556;8.1;Texas
75558;5.0;Texas
75559;2.0;Texas
75560;3.0;Texas
75561;2.0;Texas
75562;10.6;Texas
75563;10.6;Texas
75564;10.5;Texas
75565;8.3;Texas
75566;3.0;Texas
75567;2.0;Texas
75568;10.5;Texas
75569;1.0;Texas
75570;2.0;Texas
75571;10.5;Texas
75572;8.1;Texas
75573;2.0;Texas
75574;2.0;Texas
75599;1.0;Texas
75601;1.0;Texas
75602;1.0;Texas
75603;2.0;Texas
75604;1.0;Texas
75605;1.0;Texas
75606;1.0;Texas
75607;1.0;Texas
75608;1.0;Texas
75615;1.0;Texas
75630;10.5;Texas
75631;10.6;Texas
75633;7.0;Texas
75636;10.6;Texas
75637;7.0;Texas
75638;10.6;Texas
75639;8.3;Texas
75640;2.0;Texas
75641;2.0;Texas
75642;4.0;Texas
75643;8.0;Texas
75644;10.6;Texas
75645;2.0;Texas
75647;2.0;Texas
75650;2.0;Texas
75651;5.2;Texas
75652;5.0;Texas
75653;4.0;Texas
75654;4.0;Texas
75656;10.0;Texas
75657;10.5;Texas
75658;5.0;Texas
75659;2.0;Texas
75660;1.0;Texas
75661;2.0;Texas
75662;4.2;Texas
75663;4.2;Texas
75666;4.2;Texas
75667;6.0;Texas
75668;10.6;Texas
75669;8.0;Texas
75670;4.0;Texas
75671;4.0;Texas
75672;4.0;Texas
75680;4.0;Texas
75681;10.5;Texas
75682;10.4;Texas
75683;2.0;Texas
75684;10.4;Texas
75685;8.3;Texas
75686;8.0;Texas
75687;5.0;Texas
75688;4.0;Texas
75689;5.0;Texas
75691;2.0;Texas
75692;2.0;Texas
75693;1.0;Texas
75694;4.0;Texas
75701;1.0;Texas
75702;1.0;Texas
75703;1.0;Texas
75704;2.0;Texas
75705;2.0;Texas
75706;2.0;Texas
75707;2.0;Texas
75708;1.0;Texas
75709;2.0;Texas
75710;1.0;Texas
75711;1.0;Texas
75712;1.0;Texas
75713;1.0;Texas
75750;2.0;Texas
75751;4.0;Texas
75752;5.0;Texas
75754;2.0;Texas
75755;3.0;Texas
75756;2.0;Texas
75757;2.0;Texas
75758;2.0;Texas
75759;4.0;Texas
75760;5.0;Texas
75762;2.0;Texas
75763;10.5;Texas
75764;9.2;Texas
75765;10.4;Texas
75766;4.0;Texas
75770;3.0;Texas
75771;2.0;Texas
75772;9.2;Texas
75773;7.3;Texas
75778;2.0;Texas
75779;4.0;Texas
75780;2.0;Texas
75782;10.5;Texas
75783;10.0;Texas
75784;10.5;Texas
75785;9.2;Texas
75788;5.0;Texas
75789;2.0;Texas
75790;10.4;Texas
75791;1.0;Texas
75792;2.0;Texas
75797;3.0;Texas
75798;1.0;Texas
75799;1.0;Texas
75801;4.0;Texas
75802;4.0;Texas
75803;4.0;Texas
75831;10.0;Texas
75832;10.0;Texas
75833;10.0;Texas
75834;5.0;Texas
75835;7.0;Texas
75838;10.6;Texas
75839;5.0;Texas
75840;10.6;Texas
75844;10.6;Texas
75845;10.0;Texas
75846;10.0;Texas
75847;10.6;Texas
75848;10.5;Texas
75849;7.0;Texas
75850;10.0;Texas
75851;10.0;Texas
75852;8.0;Texas
75853;5.0;Texas
75855;10.0;Texas
75856;10.0;Texas
75858;10.6;Texas
75859;10.6;Texas
75860;7.0;Texas
75861;10.0;Texas
75862;6.0;Texas
75865;10.0;Texas
75880;10.0;Texas
75882;4.0;Texas
75884;10.0;Texas
75886;10.0;Texas
75901;4.0;Texas
75902;4.0;Texas
75903;4.0;Texas
75904;4.0;Texas
75915;4.0;Texas
75925;10.0;Texas
75926;5.0;Texas
75928;10.0;Texas
75929;10.5;Texas
75930;10.0;Texas
75931;8.0;Texas
75932;10.6;Texas
75933;10.0;Texas
75934;10.5;Texas
75935;8.0;Texas
75936;10.6;Texas
75937;5.0;Texas
75938;10.6;Texas
75939;10.5;Texas
75941;5.0;Texas
75942;8.0;Texas
75943;5.0;Texas
75944;5.0;Texas
75946;5.0;Texas
75947;10.0;Texas
75948;10.0;Texas
75949;5.0;Texas
75951;8.0;Texas
75954;10.6;Texas
75956;9.0;Texas
75958;4.0;Texas
75959;10.0;Texas
75960;10.5;Texas
75961;4.0;Texas
75962;4.0;Texas
75963;4.0;Texas
75964;4.0;Texas
75965;4.0;Texas
75966;10.6;Texas
75968;10.0;Texas
75969;5.0;Texas
75972;10.0;Texas
75973;8.0;Texas
75974;10.6;Texas
75975;10.5;Texas
75976;5.0;Texas
75977;10.6;Texas
75978;4.0;Texas
75979;8.0;Texas
75980;5.0;Texas
75990;8.0;Texas
76001;1.0;Texas
76002;1.0;Texas
76003;1.0;Texas
76004;1.0;Texas
76005;1.0;Texas
76006;1.0;Texas
76007;1.0;Texas
76008;2.0;Texas
76009;2.0;Texas
76010;1.0;Texas
76011;1.0;Texas
76012;1.0;Texas
76013;1.0;Texas
76014;1.0;Texas
76015;1.0;Texas
76016;1.0;Texas
76017;1.0;Texas
76018;1.0;Texas
76019;1.0;Texas
76020;1.0;Texas
76021;1.0;Texas
76022;1.0;Texas
76023;2.0;Texas
76028;1.0;Texas
76031;4.1;Texas
76033;4.1;Texas
76034;1.0;Texas
76035;4.2;Texas
76036;1.0;Texas
76039;1.0;Texas
76040;1.0;Texas
76041;2.0;Texas
76043;10.0;Texas
76044;2.0;Texas
76048;4.2;Texas
76049;4.2;Texas
76050;2.0;Texas
76051;1.0;Texas
76052;2.0;Texas
76053;1.0;Texas
76054;1.0;Texas
76055;3.0;Texas
76058;4.1;Texas
76059;4.1;Texas
76060;1.0;Texas
76061;2.0;Texas
76063;1.0;Texas
76064;2.0;Texas
76065;2.0;Texas
76066;2.0;Texas
76067;4.0;Texas
76068;4.0;Texas
76070;10.0;Texas
76071;2.0;Texas
76073;2.0;Texas
76077;10.0;Texas
76078;2.0;Texas
76082;2.0;Texas
76084;2.0;Texas
76085;2.0;Texas
76086;2.0;Texas
76087;2.0;Texas
76088;2.0;Texas
76092;1.0;Texas
76093;5.1;Texas
76094;1.0;Texas
76095;1.0;Texas
76096;1.0;Texas
76097;1.0;Texas
76098;1.0;Texas
76099;1.0;Texas
76101;1.0;Texas
76102;1.0;Texas
76103;1.0;Texas
76104;1.0;Texas
76105;1.0;Texas
76106;1.0;Texas
76107;1.0;Texas
76108;1.0;Texas
76109;1.0;Texas
76110;1.0;Texas
76111;1.0;Texas
76112;1.0;Texas
76113;1.0;Texas
76114;1.0;Texas
76115;1.0;Texas
76116;1.0;Texas
76117;1.0;Texas
76118;1.0;Texas
76119;1.0;Texas
76120;1.0;Texas
76121;1.0;Texas
76122;1.0;Texas
76123;1.0;Texas
76124;1.0;Texas
76126;1.0;Texas
76127;1.0;Texas
76129;1.0;Texas
76130;1.0;Texas
76131;1.0;Texas
76132;1.0;Texas
76133;1.0;Texas
76134;1.0;Texas
76135;1.0;Texas
76136;1.0;Texas
76137;1.0;Texas
76140;1.0;Texas
76147;1.0;Texas
76148;1.0;Texas
76150;1.0;Texas
76155;1.0;Texas
76161;1.0;Texas
76162;1.0;Texas
76163;1.0;Texas
76164;1.0;Texas
76177;1.0;Texas
76178;1.0;Texas
76179;1.0;Texas
76180;1.0;Texas
76181;1.0;Texas
76182;1.0;Texas
76185;1.0;Texas
76191;1.0;Texas
76192;1.0;Texas
76193;1.0;Texas
76195;1.0;Texas
76196;1.0;Texas
76197;1.0;Texas
76198;1.0;Texas
76199;1.0;Texas
76201;2.0;Texas
76202;2.0;Texas
76203;2.0;Texas
76204;2.0;Texas
76205;2.0;Texas
76206;2.0;Texas
76207;2.0;Texas
76208;2.0;Texas
76209;2.0;Texas
76210;2.0;Texas
76225;10.4;Texas
76226;2.0;Texas
76227;2.1;Texas
76228;2.0;Texas
76230;7.0;Texas
76233;3.0;Texas
76234;3.0;Texas
76238;3.0;Texas
76239;10.4;Texas
76240;4.2;Texas
76241;4.2;Texas
76244;1.0;Texas
76245;2.0;Texas
76246;3.0;Texas
76247;2.0;Texas
76248;1.0;Texas
76249;2.0;Texas
76250;10.2;Texas
76251;10.4;Texas
76252;10.2;Texas
76253;10.2;Texas
76255;7.0;Texas
76258;2.1;Texas
76259;2.0;Texas
76261;8.0;Texas
76262;1.0;Texas
76263;3.0;Texas
76264;2.0;Texas
76265;10.5;Texas
76266;2.1;Texas
76267;3.0;Texas
76268;1.0;Texas
76270;8.0;Texas
76271;3.0;Texas
76272;3.0;Texas
76273;7.1;Texas
76299;1.0;Texas
76301;1.0;Texas
76302;1.0;Texas
76305;2.0;Texas
76306;1.0;Texas
76307;1.0;Texas
76308;1.0;Texas
76309;1.0;Texas
76310;1.0;Texas
76311;1.0;Texas
76351;10.4;Texas
76352;7.1;Texas
76354;2.0;Texas
76357;2.0;Texas
76360;7.3;Texas
76363;10.0;Texas
76364;5.0;Texas
76365;7.1;Texas
76366;2.0;Texas
76367;2.0;Texas
76369;2.0;Texas
76370;2.0;Texas
76371;10.0;Texas
76372;8.0;Texas
76373;5.0;Texas
76374;7.0;Texas
76377;2.0;Texas
76379;10.4;Texas
76380;7.0;Texas
76384;4.0;Texas
76385;4.0;Texas
76388;10.6;Texas
76389;10.4;Texas
76401;4.0;Texas
76402;4.0;Texas
76424;7.0;Texas
76426;7.0;Texas
76427;10.6;Texas
76429;8.0;Texas
76430;10.4;Texas
76431;10.6;Texas
76432;5.0;Texas
76433;5.0;Texas
76435;10.6;Texas
76436;10.5;Texas
76437;7.0;Texas
76439;2.0;Texas
76442;7.0;Texas
76443;10.4;Texas
76444;10.5;Texas
76445;10.6;Texas
76446;7.4;Texas
76448;7.0;Texas
76449;10.5;Texas
76450;7.0;Texas
76452;10.6;Texas
76453;10.4;Texas
76454;10.6;Texas
76455;10.6;Texas
76457;10.5;Texas
76458;7.0;Texas
76459;10.6;Texas
76460;7.0;Texas
76461;4.0;Texas
76462;4.2;Texas
76463;10.4;Texas
76464;10.4;Texas
76465;5.0;Texas
76466;7.0;Texas
76467;5.0;Texas
76468;7.4;Texas
76469;10.4;Texas
76470;10.6;Texas
76471;10.5;Texas
76472;10.5;Texas
76474;8.0;Texas
76475;10.4;Texas
76476;4.2;Texas
76481;7.0;Texas
76483;10.0;Texas
76484;10.5;Texas
76485;2.0;Texas
76486;10.4;Texas
76487;2.0;Texas
76490;2.0;Texas
76491;10.0;Texas
76501;1.0;Texas
76502;1.0;Texas
76503;1.0;Texas
76504;1.0;Texas
76505;1.0;Texas
76508;1.0;Texas
76511;2.0;Texas
76513;1.0;Texas
76518;10.4;Texas
76519;10.4;Texas
76520;7.3;Texas
76522;1.0;Texas
76523;10.6;Texas
76524;2.0;Texas
76525;2.0;Texas
76526;2.0;Texas
76527;2.0;Texas
76528;4.0;Texas
76530;2.0;Texas
76531;7.0;Texas
76533;1.0;Texas
76534;2.0;Texas
76537;2.0;Texas
76538;2.0;Texas
76539;2.0;Texas
76540;1.0;Texas
76541;1.0;Texas
76542;1.0;Texas
76543;1.0;Texas
76544;1.0;Texas
76545;1.0;Texas
76546;1.0;Texas
76547;1.0;Texas
76548;1.0;Texas
76549;1.0;Texas
76550;7.3;Texas
76554;2.0;Texas
76556;10.4;Texas
76557;2.0;Texas
76558;4.0;Texas
76559;1.0;Texas
76561;2.0;Texas
76564;2.0;Texas
76565;10.6;Texas
76566;2.0;Texas
76567;7.3;Texas
76569;2.0;Texas
76570;10.4;Texas
76571;2.0;Texas
76573;2.0;Texas
76574;2.0;Texas
76577;2.0;Texas
76578;2.0;Texas
76579;2.0;Texas
76596;2.0;Texas
76597;4.0;Texas
76598;4.0;Texas
76599;4.0;Texas
76621;9.0;Texas
76622;10.6;Texas
76623;4.1;Texas
76624;2.0;Texas
76626;5.0;Texas
76627;3.0;Texas
76628;8.0;Texas
76629;10.0;Texas
76630;2.0;Texas
76631;8.0;Texas
76632;2.0;Texas
76633;2.0;Texas
76634;8.4;Texas
76635;10.1;Texas
76636;3.0;Texas
76637;10.6;Texas
76638;2.0;Texas
76639;5.0;Texas
76640;2.0;Texas
76641;5.0;Texas
76642;7.0;Texas
76643;1.0;Texas
76644;8.4;Texas
76645;7.0;Texas
76648;10.4;Texas
76649;10.4;Texas
76650;8.0;Texas
76651;2.0;Texas
76652;10.4;Texas
76653;8.0;Texas
76654;2.0;Texas
76655;2.0;Texas
76656;10.4;Texas
76657;2.0;Texas
76660;3.0;Texas
76661;7.3;Texas
76664;2.0;Texas
76665;10.4;Texas
76666;8.0;Texas
76667;7.0;Texas
76670;2.0;Texas
76671;3.0;Texas
76673;10.4;Texas
76675;2.0;Texas
76676;3.0;Texas
76678;10.1;Texas
76679;5.0;Texas
76680;10.6;Texas
76681;5.0;Texas
76682;2.0;Texas
76684;2.0;Texas
76685;2.0;Texas
76686;7.0;Texas
76687;8.0;Texas
76689;2.0;Texas
76690;10.4;Texas
76691;2.0;Texas
76692;10.6;Texas
76693;10.5;Texas
